2020 Alphabetical Vessel Statistics by County,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradford,Dealer,,,7,Pleasure,,,,,,"2,437",,,,Commercial,,,18,,,TOTAL,,,"2,462",,,
Brevard,Dealer,,,416,Pleasure,,,,,,"33,524",,,,Commercial,,,749,,,TOTAL,,,"34,689",,,
Broward,Dealer,,,557,Pleasure,,,,,,"46,474",,,,Commercial,,,987,,,TOTAL,,,"48,018",,,
Calhoun,Dealer,,,0,Pleasure,,,,,,"1,655",,,,Commercial,,,23,,,TOTAL,,,"1,678",,,
Charlotte,Dealer,,,60,Pleasure,,,,,,"22,976",,,,Commercial,,,506,,,TOTAL,,,"23,542",,,
Citrus,Dealer,,,60,Pleasure,,,,,,"16,667",,,,Commercial,,,617,,,TOTAL,,,"17,344",,,
Clay,Dealer,,,32,Pleasure,,,,,,"13,417",,,,Commercial,,,177,,,TOTAL,,,"13,626",,,
Collier,Dealer,,,107,Pleasure,,,,,,"22,121",,,,Commercial,,,830,,,TOTAL,,,"23,058",,,
Columbia,Dealer,,,10,Pleasure,,,,,,"4,464",,,,Commercial,,,36,,,TOTAL,,,"4,510",,,
Dade,Dealer,,,901,Pleasure,,,,,,"67,991",,,,Commercial,,,"1,912",,,TOTAL,,,"70,804",,,
Desoto,Dealer,,,2,Pleasure,,,,,,"2,275",,,,Commercial,,,81,,,TOTAL,,,"2,358",,,
DHSMV,Dealer,,,1,Pleasure,,,,,,"2,828",,,,Commercial,,,"1,470",,,TOTAL,,,"4,299",,,
Dixie,Dealer,,,11,Pleasure,,,,,,"2,389",,,,Commercial,,,237,,,TOTAL,,,"2,637",,,
Duval,Dealer,,,75,Pleasure,,,,,,"25,977",,,,Commercial,,,572,,,TOTAL,,,"26,624",,,
Escambia,Dealer,,,76,Pleasure,,,,,,"16,382",,,,Commercial,,,287,,,TOTAL,,,"16,745",,,
Flagler,Dealer,,,10,Pleasure,,,,,,"6,080",,,,Commercial,,,75,,,TOTAL,,,"6,165",,,
Franklin,Dealer,,,1,Pleasure,,,,,,"2,415",,,,Commercial,,,624,,,TOTAL,,,"3,040",,,
Gadsden,Dealer,,,4,Pleasure,,,,,,"2,426",,,,Commercial,,,21,,,TOTAL,,,"2,451",,,
Gilchrist,Dealer,,,1,Pleasure,,,,,,"2,006",,,,Commercial,,,24,,,TOTAL,,,"2,031",,,
Glades,Dealer,,,2,Pleasure,,,,,,"1,251",,,,Commercial,,,33,,,TOTAL,,,"1,286",,,
Gulf,Dealer,,,0,Pleasure,,,,,,"2,793",,,,Commercial,,,249,,,TOTAL,,,"3,042",,,
Hamilton,Dealer,,,0,Pleasure,,,,,,928,,,,Commercial,,,6,,,TOTAL,,,934,,,
Hardee,Dealer,,,0,Pleasure,,,,,,"1,670",,,,Commercial,,,16,,,TOTAL,,,"1,686",,,
Hendry,Dealer,,,23,Pleasure,,,,,,"3,335",,,,Commercial,,,102,,,TOTAL,,,"3,460",,,
Hernando,Dealer,,,16,Pleasure,,,,,,"10,485",,,,Commercial,,,182,,,TOTAL,,,"10,683",,,
Highlands,Dealer,,,32,Pleasure,,,,,,"9,326",,,,Commercial,,,59,,,TOTAL,,,"9,417",,,
Hills,Dealer,,,68,Pleasure,,,,,,"40,009",,,,Commercial,,,699,,,TOTAL,,,"40,776",,,
Holmes,Dealer,,,4,Pleasure,,,,,,"2,199",,,,Commercial,,,17,,,TOTAL,,,"2,220",,,
Indian River,Dealer,,,53,Pleasure,,,,,,"10,890",,,,Commercial,,,337,,,TOTAL,,,"11,280",,,
Jackson,Dealer,,,0,Pleasure,,,,,,"4,265",,,,Commercial,,,24,,,TOTAL,,,"4,289",,,
Jefferson,Dealer,,,4,Pleasure,,,,,,"1,730",,,,Commercial,,,15,,,TOTAL,,,"1,749",,,
Lafayette,Dealer,,,0,Pleasure,,,,,,955,,,,Commercial,,,15,,,TOTAL,,,970,,,
Lake,Dealer,,,83,Pleasure,,,,,,"22,440",,,,Commercial,,,174,,,TOTAL,,,"22,697",,,
Lee,Dealer,,,244,Pleasure,,,,,,"48,276",,,,Commercial,,,"1,091",,,TOTAL,,,"49,611",,,
Leon,Dealer,,,4,Pleasure,,,,,,"11,488",,,,Commercial,,,136,,,TOTAL,,,"11,628",,,
Levy,Dealer,,,37,Pleasure,,,,,,"4,401",,,,Commercial,,,329,,,TOTAL,,,"4,767",,,
Liberty,Dealer,,,0,Pleasure,,,,,,"1,299",,,,Commercial,,,18,,,TOTAL,,,"1,317",,,
Madison,Dealer,,,1,Pleasure,,,,,,"1,213",,,,Commercial,,,3,,,TOTAL,,,"1,217",,,
Manatee,Dealer,,,146,Pleasure,,,,,,"20,408",,,,Commercial,,,686,,,TOTAL,,,"21,240",,,
Marion,Dealer,,,52,Pleasure,,,,,,"20,587",,,,Commercial,,,168,,,TOTAL,,,"20,807",,,
Martin,Dealer,,,218,Pleasure,,,,,,"17,104",,,,Commercial,,,543,,,TOTAL,,,"17,865",,,
Monroe,Dealer,,,173,Pleasure,,,,,,"25,991",,,,Commercial,,,"2,731",,,TOTAL,,,"28,895",,,
Nassau,Dealer,,,11,Pleasure,,,,,,"6,819",,,,Commercial,,,142,,,TOTAL,,,"6,972",,,
Okaloosa,Dealer,,,148,Pleasure,,,,,,"19,080",,,,Commercial,,,493,,,TOTAL,,,"19,721",,,
Okeechoee,Dealer,,,2,Pleasure,,,,,,"5,009",,,,Commercial,,,141,,,TOTAL,,,"5,152",,,
Orange,Dealer,,,155,Pleasure,,,,,,"33,872",,,,Commercial,,,356,,,TOTAL,,,"34,383",,,
Osceola,Dealer,,,8,Pleasure,,,,,,"8,611",,,,Commercial,,,107,,,TOTAL,,,"8,726",,,
Palm Beach,Dealer,,,185,Pleasure,,,,,,"36,161",,,,Commercial,,,976,,,TOTAL,,,"37,322",,,
County,Vessel Type - Dealer,,,Total Dealers in County,Vessel Type - Pleasure,,,,,,Total Pleasure Vessels in County,,,,Vessel Type - Commercial,,,Total Commercial Vessels in County,,,Overall Total,,,Total Vessels in County,,,
Pasco,Dealer,,,79,Pleasure,,,,,,"26,951",,,,Commercial,,,477,,,TOTAL,,,"27,507",,,
Pinellas,Dealer,,,463,Pleasure,,,,,,"51,506",,,,Commercial,,,"1,092",,,TOTAL,,,"53,061",,,
Polk,Dealer,,,45,Pleasure,,,,,,"29,709",,,,Commercial,,,421,,,TOTAL,,,"30,175",,,
Putnam,Dealer,,,30,Pleasure,,,,,,"7,769",,,,Commercial,,,218,,,TOTAL,,,"8,017",,,
Santa Rosa,Dealer,,,19,Pleasure,,,,,,"15,815",,,,Commercial,,,231,,,TOTAL,,,"16,065",,,
Sarasota,Dealer,,,192,Pleasure,,,,,,"22,364",,,,Commercial,,,339,,,TOTAL,,,"22,895",,,
Seminole,Dealer,,,75,Pleasure,,,,,,"17,703",,,,Commercial,,,170,,,TOTAL,,,"17,948",,,
St. Johns,Dealer,,,74,Pleasure,,,,,,"15,603",,,,Commercial,,,447,,,TOTAL,,,"16,124",,,
St. Lucie,Dealer,,,71,Pleasure,,,,,,"13,558",,,,Commercial,,,476,,,TOTAL,,,"14,105",,,
Sumter,Dealer,,,10,Pleasure,,,,,,"4,652",,,,Commercial,,,53,,,TOTAL,,,"4,715",,,
Suwannee,Dealer,,,0,Pleasure,,,,,,"3,055",,,,Commercial,,,30,,,TOTAL,,,"3,085",,,
Taylor,Dealer,,,13,Pleasure,,,,,,"3,629",,,,Commercial,,,124,,,TOTAL,,,"3,766",,,
Union,Dealer,,,0,Pleasure,,,,,,"1,018",,,,Commercial,,,12,,,TOTAL,,,"1,030",,,
Volusia,Dealer,,,199,Pleasure,,,,,,"29,290",,,,Commercial,,,660,,,TOTAL,,,"30,149",,,
Wakulla,Dealer,,,6,Pleasure,,,,,,"5,287",,,,Commercial,,,306,,,TOTAL,,,"5,599",,,
Walton,Dealer,,,15,Pleasure,,,,,,"6,615",,,,Commercial,,,154,,,TOTAL,,,"6,784",,,
Washington,Dealer,,,0,Pleasure,,,,,,"2,915",,,,Commercial,,,22,,,TOTAL,,,"2,937",,,
